X,Y,Z,ID,TOF,TIME
0.9785,-3.7509,2.2548,0,944,39943
0.8648,-4.1204,2.2562,1,670,40091
0.7954,-4.0616,2.2580,2,957,40241
0.5018,-0.0162,2.2560,0,689,40419
0.4547,0.0724,2.2561,1,665,40566
0.7319,0.3307,2.2580,2,967,40715
0.7858,0.0576,2.2560,0,679,40895
0.7295,0.2056,2.2561,1,666,41042
0.7710,0.2430,2.2580,2,959,41192
0.8119,0.0489,2.2560,0,683,41371
0.7464,0.2285,2.2562,1,671,41520
0.8114,0.2848,2.2580,2,976,41667
0.8596,0.0749,2.2560,0,678,41847
0.7883,0.2882,2.2564,1,683,41996
0.7835,0.2822,2.2580,2,969,42143
0.8242,0.0937,2.2560,0,671,42323
0.7683,0.2539,2.2563,1,676,42472
0.7901,0.2723,2.2580,2,969,42620
0.8310,0.0837,2.2560,0,674,42800
0.7580,0.2917,2.2564,1,687,42948
0.7745,0.3058,2.2580,2,972,43096
0.8225,0.0780,2.2560,0,675,43276
0.7416,0.3064,2.2565,1,693,43423
0.7788,0.3386,2.2580,2,979,43574
0.8296,0.1004,2.2560,0,669,43753
0.7661,0.2844,2.2564,1,684,43900
0.8015,0.3174,2.2580,2,980,44050
0.8426,0.1384,2.2560,0,659,44229
0.7831,0.3174,2.2565,1,692,44377
2.4189,1.7982,2.2580,2,1619,44526
1.4650,2.0464,2.2560,0,341,44705
1.3769,6.4671,2.2638,1,2450,44854
-0.5313,1.2606,2.2580,2,990,45002
-1.0530,0.6090,2.2582,0,647,45181
-0.2183,-0.2066,2.2544,1,719,45329
0.5235,0.6563,2.2546,0,994,45658
0.6437,0.3535,2.2519,1,716,45806
3.8269,3.4636,2.2503,2,2252,45955
4.2614,3.6037,2.2519,0,1204,46134
2.9501,0.9364,2.2470,1,931,46281
5.0438,2.2220,2.2422,0,2309,46610
6.1197,3.4991,2.2470,1,2071,46759
-0.9638,-1.4197,2.2571,2,260,46909
-0.6623,-0.5480,2.2560,0,891,47086
-5.6715,2.5877,2.2726,1,2484,47235
-6.6831,3.7392,2.2731,2,2203,47383
-8.6409,4.1258,2.2743,0,2670,47563
-6.4603,2.8248,2.2656,1,2717,47711
-3.9585,0.3313,2.2612,2,933,47858
-7.4015,-1.2756,2.2645,0,2492,48039
0.0130,-1.8174,2.2485,1,448,48187
3.9123,-1.5680,2.2299,0,1640,48516
10.0679,-0.6340,2.1866,1,2515,48664
1.7781,-1.5467,2.2370,2,1020,48812
1.0633,0.3763,2.2476,0,611,48992
1.0230,0.5745,2.2470,1,746,49140
0.8603,0.4266,2.2511,0,1014,49468
0.8311,0.5284,2.2496,1,746,49617
-1.4033,-1.6435,2.2572,2,119,49766
-1.7421,-2.4262,2.2560,0,1517,49944
-0.6374,-2.2571,2.2514,1,644,50092
0.2051,-2.5179,2.2480,2,581,50241
0.1204,-5.8666,2.2478,0,2395,50420
0.7520,-4.1205,2.2470,1,680,50569
1.2055,-4.5292,2.2463,0,1137,50896
1.4547,-2.6214,2.2470,1,204,51045
5.1868,-3.4371,2.2369,2,2056,51193
1.6860,0.7315,2.2518,0,613,51373
1.6782,0.6291,2.2496,1,747,51522
