X,Y,Z,ID,TOF,TIME
-2.3427,0.4567,-0.0257,1,982,83818
-1.7182,0.8943,0.5070,2,893,83968
-0.7560,0.0612,1.0194,0,957,84145
-0.4405,0.7282,0.6042,1,984,84293
-0.6509,0.2896,0.1560,2,903,84443
-3.0482,2.7123,-2.1259,0,2293,84622
-2.3932,0.4668,-0.0021,1,982,84769
-1.7722,0.8936,0.5122,2,903,84919
-0.7539,0.0262,1.0439,0,948,85098
-0.4124,0.7410,0.6009,1,990,85245
-0.6157,0.3049,0.1468,2,899,85393
-0.2963,-0.0259,0.4600,0,932,85574
-0.0999,0.2408,0.2078,1,988,85723
-0.1137,0.1690,0.1402,2,894,85871
-0.0285,0.0623,0.2502,0,942,86050
0.0133,0.1111,0.2021,1,981,86200
0.0099,0.0834,0.1784,2,900,86347
0.0377,0.0486,0.2158,0,937,86526
0.0608,0.0755,0.1869,1,985,86674
0.0624,0.0711,0.1846,2,900,86823
0.0542,0.0836,0.1703,0,949,87003
0.0456,0.0768,0.1789,1,984,87151
0.0466,0.0747,0.1761,2,901,87300
0.0539,0.0644,0.1866,0,943,87479
0.0662,0.0782,0.1739,1,988,87627
0.0697,0.0904,0.1846,2,896,87777
0.0671,0.0924,0.1811,0,947,87955
0.0575,0.0822,0.1903,1,985,88104
0.0556,0.0691,0.1769,2,902,88253
0.0635,0.0602,0.1845,0,941,88431
0.0622,0.0593,0.1865,1,982,88581
0.0660,0.0699,0.1954,2,898,88729
0.0558,0.0848,0.1790,0,948,88908
0.0560,0.0884,0.1773,1,988,89056
0.0571,0.0909,0.1792,2,897,89204
-2.0383,2.9412,-2.7399,0,2286,89384
-1.8619,0.4282,-0.1626,1,987,89532
-1.4664,0.7724,0.2756,2,905,89680
-0.9906,0.3461,0.5869,0,1105,89861
-0.8751,0.7214,0.3108,1,989,90009
-1.0024,0.5509,0.1072,2,904,90158
-3.2778,2.7613,-1.7982,0,2290,90337
-2.5322,0.5501,0.1150,1,987,90484
-1.8665,0.9663,0.6118,2,896,90634
-0.7684,0.0332,1.1387,0,942,90813
-0.4233,0.7684,0.7200,1,979,90962
-0.6648,0.2625,0.2276,2,896,91110
-0.3469,-0.0520,0.5173,0,927,91289
-0.1280,0.2524,0.2357,1,981,91438
-0.1555,0.1294,0.1172,2,909,91585
-2.3673,2.8108,-2.6572,0,2295,91765
-2.0224,0.3937,-0.1512,1,981,91914
-1.5544,0.7793,0.3270,2,910,92061
-3.8096,2.7513,-1.0662,0,2289,92241
