X,Y,Z,ID,TOF,TIME
0.0454,0.0660,0.1798,2,982,48264
0.0469,0.0711,0.1846,0,900,48444
0.0348,0.0888,0.1680,1,953,48592
0.0112,0.0631,0.1934,2,974,48742
0.0137,0.0699,0.2016,0,898,48920
0.0167,0.0633,0.2071,1,944,49068
0.0231,0.0726,0.1971,2,977,49217
0.0236,0.0553,0.1824,0,905,49396
0.0280,0.0483,0.1899,1,943,49546
0.0349,0.0545,0.1815,2,978,49693
0.0400,0.0826,0.2099,0,893,49872
0.0170,0.1126,0.1801,1,958,50022
0.0082,0.0989,0.1941,2,980,50170
0.0112,0.1135,0.2061,0,888,50349
0.0023,0.1246,0.1944,1,959,50497
-0.0000,0.1253,0.1945,2,983,50644
-0.0047,0.0808,0.1522,0,906,50825
-0.0108,0.0869,0.1462,1,963,50973
-0.0102,0.0849,0.1473,2,983,51122
-0.0048,0.1069,0.1677,0,898,51302
-0.0074,0.1100,0.1661,1,963,51449
-0.0033,0.1168,0.1590,2,987,51599
-0.0017,0.1131,0.1553,0,898,51778
0.0281,0.0761,0.1941,1,947,51927
0.0229,0.0685,0.2013,2,975,52075
0.0222,0.0649,0.1970,0,900,52254
0.0135,0.0760,0.1876,1,950,52404
0.0218,0.0862,0.1798,2,982,52552
0.0253,0.1060,0.1962,0,891,52730
0.0298,0.1020,0.2007,1,950,52878
0.0303,0.1051,0.1979,2,983,53026
0.0298,0.0934,0.1846,0,896,53207
0.0474,0.0699,0.2071,1,941,53355
0.0448,0.0672,0.2126,2,976,53504
0.0438,0.0556,0.2032,0,900,53683
0.0313,0.0729,0.1876,1,947,53831
0.0335,0.0741,0.1853,2,981,53980
0.0329,0.0616,0.1731,0,905,54159
0.0282,0.0683,0.1659,1,951,54308
0.0356,0.0741,0.1578,2,986,54457
0.0400,0.1040,0.1854,0,893,54635
0.0413,0.1009,0.1887,1,951,54785
0.0459,0.1053,0.1840,2,988,54934
0.0419,0.0715,0.1553,0,906,55112
0.0319,0.0884,0.1385,1,959,55261
0.0203,0.0755,0.1532,2,985,55408
0.0243,0.0821,0.1622,0,903,55588
0.0362,0.0685,0.1757,1,948,55736
0.0406,0.0755,0.1701,2,985,55884
0.0458,0.0954,0.1892,0,894,56065
0.0318,0.1137,0.1725,1,957,56212
0.0237,0.1025,0.1836,2,985,56360
0.0236,0.0996,0.1785,0,896,56541
0.0362,0.0805,0.1963,1,946,56690
0.0440,0.0890,0.1869,2,985,56838
0.0448,0.0878,0.1854,0,897,57017
0.0381,0.0986,0.1746,1,953,57166
0.0285,0.0862,0.1865,2,982,57315
0.0274,0.0728,0.1715,0,903,57493
0.0250,0.0790,0.1648,1,953,57641
0.0271,0.0822,0.1633,2,985,57791
0.0304,0.1046,0.1831,0,894,57969
0.0268,0.1083,0.1779,1,956,58118
0.0132,0.0935,0.1962,2,979,58266
0.0137,0.0823,0.1861,0,898,58445
0.0119,0.0856,0.1844,1,953,58594
0.0168,0.0916,0.1777,2,983,58742
0.0153,0.0815,0.1676,0,902,58923
0.0105,0.0896,0.1604,1,958,59072
0.0067,0.0883,0.1642,2,983,59219
0.0131,0.1151,0.1901,0,891,59399
0.0153,0.1127,0.1932,1,955,59547
0.0134,0.1119,0.1945,2,983,59696
0.0120,0.1046,0.1862,0,894,59875
0.0120,0.1029,0.1866,1,955,60022
0.0152,0.1072,0.1823,2,984,60172
0.0122,0.0877,0.1646,0,902,60351
0.0313,0.0622,0.1887,1,945,60499
0.0263,0.0551,0.1946,2,975,60649
0.0291,0.0669,0.2046,0,898,60827
0.0136,0.0909,0.1822,1,954,60976
0.0116,0.0888,0.1840,2,980,61124
0.0147,0.0959,0.1900,0,895,61303
0.0297,0.0763,0.2104,1,944,61453
0.0422,0.0937,0.1924,2,984,61600
0.0414,0.0823,0.1831,0,898,61779
0.0332,0.0942,0.1691,1,954,61928
0.0269,0.0849,0.1777,2,983,62076
0.0284,0.0834,0.1754,0,900,62256
0.0234,0.0877,0.1691,1,954,62404
0.0237,0.0890,0.1667,2,985,62552
0.0253,0.0896,0.1692,0,900,62733
0.0299,0.0835,0.1735,1,952,62880
0.0199,0.0733,0.1828,2,979,63031
0.0243,0.0893,0.1984,0,894,63209
0.0185,0.0986,0.1909,1,953,63356
0.0184,0.0997,0.1899,2,982,63506
0.0184,0.0784,0.1707,0,902,63685
0.0233,0.0727,0.1779,1,950,63834
0.0287,0.0802,0.1688,2,984,63983
0.0318,0.0859,0.1746,0,899,64161
0.0363,0.0825,0.1779,1,950,64311
0.0196,0.0652,0.1980,2,975,64459
0.0236,0.0750,0.2061,0,896,64637
0.0136,0.0900,0.1898,1,952,64785
0.0115,0.0881,0.1916,2,978,64933
0.0144,0.0873,0.1908,0,896,65114
0.0071,0.0985,0.1812,1,956,65262
0.0153,0.1080,0.1713,2,986,65411
0.0171,0.1063,0.1700,0,897,65590
0.0266,0.0932,0.1833,1,952,65737
0.0164,0.0793,0.1971,2,977,65886
0.0171,0.0786,0.1977,0,897,66066
0.0167,0.0783,0.1985,1,948,66215
0.0304,0.0957,0.1802,2,985,66364
