TIME 	 VAUXP[1] 	 VAUXN[1] 
44979928 0.5 0
44982008 0.5 0
44984088 0.5 0
44986168 0.5 0
44988248 0.5 0
44990328 0.5 0
44992408 0.5 0
44994488 0.5 0
44996568 0.5 0
44998648 0.5 0
45000727 0.5 0
45002807 0.5 0
45004887 0.5 0
45006967 0.5 0
45009047 0.5 0
45011127 0.5 0
45013207 0.5 0
45015287 0.5 0
45017367 0.5 0
45019447 0.5 0
45021527 0.5 0
45023607 0.5 0
45025687 0.5 0
45027767 0.5 0
45029847 0.5 0
45031927 0.5 0
45034007 0.5 0
45036087 0.5 0
45038167 0.5 0
45040247 0.5 0
45042327 0.5 0
45044407 0.5 0
45046487 0.5 0
45048567 0.5 0
45050647 0.5 0
45052727 0.5 0
45054807 0.5 0
45056887 0.5 0
45058967 0.5 0
45061047 0.5 0
45063127 0.5 0
45065207 0.5 0
45067287 0.5 0
45069367 0.5 0
45071447 0.5 0
45073527 0.5 0
45075607 0.5 0
45077687 0.5 0
45079767 0.5 0
45081847 0.5 0
45083927 0.5 0
45086007 0.5 0
45088087 0.5 0
45090167 0.5 0
45092247 0.5 0
45094327 0.5 0
45096407 0.5 0
45098487 0.5 0
45100567 0.5 0
45102647 0.5 0
45104727 0.5 0
45106807 0.5 0
45108887 0.5 0
45110967 0.5 0
45113047 0.5 0
45115127 0.5 0
45117207 0.5 0
45119287 0.5 0
45121367 0.5 0
45123447 0.5 0
45125527 0.5 0
45127607 0.5 0
45129687 0.5 0
45131767 0.5 0
45133847 0.5 0
45135927 0.5 0
45138007 0.5 0
45140087 0.5 0
45142167 0.5 0
45144247 0.5 0
45146327 0.5 0
45148407 0.5 0
45150487 0.5 0
45152567 0.5 0
45154647 0.5 0
45156727 0.5 0
45158807 0.5 0
45160887 0.5 0
45162967 0.5 0
45165047 0.5 0
45167127 0.5 0
45169207 0.5 0
45171287 0.5 0
45173367 0.5 0
45175447 0.5 0
45177527 0.5 0
45179607 0.5 0
45181687 0.5 0
45183767 0.5 0
45185847 0.5 0
45187927 0.5 0
45190007 0.5 0
45192087 0.5 0
45194167 0.5 0
45196247 0.5 0
45198327 0.5 0
45200407 0.5 0
45202487 0.5 0
45204567 0.5 0
45206647 0.5 0
45208727 0.5 0
45210807 0.5 0
45212887 0.5 0
45214967 0.5 0
45217047 0.5 0
45219127 0.5 0
45221207 0.5 0
45223287 0.5 0
45225367 0.5 0
45227447 0.5 0
45229527 0.5 0
45231607 0.5 0
45233687 0.5 0
45235767 0.5 0
45237847 0.5 0
45239927 0.5 0
45242007 0.5 0
45244087 0.5 0
45246167 0.5 0
45248247 0.5 0
45250327 0.5 0
45252407 0.5 0
45254487 0.5 0
45256567 0.5 0
45258647 0.5 0
45260727 0.5 0
45262807 0.5 0
45264887 0.5 0
45266967 0.5 0
45269047 0.5 0
45271127 0.5 0
45273207 0.5 0
45275287 0.5 0
45277367 0.5 0
45279447 0.5 0
45281527 0.5 0
45283607 0.5 0
45285687 0.5 0
45287767 0.5 0
45289847 0.5 0
45291927 0.5 0
45294007 0.5 0
45296087 0.5 0
45298167 0.5 0
45300247 0.5 0
45302327 0.5 0
45304407 0.5 0
45306487 0.5 0
45308567 0.5 0
45310647 0.5 0
45312727 0.5 0
45314807 0.5 0
45316887 0.5 0
45318967 0.5 0
45321047 0.5 0
45323127 0.5 0
45325207 0.5 0
45327287 0.5 0
45329367 0.5 0
45331447 0.5 0
45333527 0.5 0
45335607 0.5 0
45337687 0.5 0
45339767 0.5 0
45341847 0.5 0
45343927 0.5 0
45346007 0.5 0
45348087 0.5 0
45350167 0.5 0
45352247 0.5 0
45354327 0.5 0
45356407 0.5 0
45358487 0.5 0
45360567 0.5 0
45362647 0.5 0
45364727 0.5 0
45366807 0.5 0
45368887 0.5 0
45370967 0.5 0
45373047 0.5 0
45375127 0.5 0
45377207 0.5 0
45379287 0.5 0
45381367 0.5 0
45383447 0.5 0
45385527 0.5 0
45387607 0.5 0
45389687 0.5 0
45391767 0.5 0
45393847 0.5 0
45395927 0.5 0
45398007 0.5 0
45400087 0.5 0
45402167 0.5 0
45404247 0.5 0
45406327 0.5 0
45408407 0.5 0
45410487 0.5 0
45412567 0.5 0
45414647 0.5 0
45416727 0.5 0
45418807 0.5 0
45420887 0.5 0
45422967 0.5 0
45425047 0.5 0
45427127 0.5 0
45429207 0.5 0
45431287 0.5 0
45433367 0.5 0
45435447 0.5 0
45437527 0.5 0
45439607 0.5 0
45441687 0.5 0
45443767 0.5 0
45445847 0.5 0
45447927 0.5 0
45450007 0.5 0
45452087 0.5 0
45454167 0.5 0
45456247 0.5 0
45458327 0.5 0
45460407 0.5 0
45462487 0.5 0
45464567 0.5 0
45466647 0.5 0
45468727 0.5 0
45470807 0.5 0
45472887 0.5 0
45474967 0.5 0
45477047 0.5 0
45479127 0.5 0
45481207 0.5 0
45483287 0.5 0
45485367 0.5 0
45487447 0.5 0
45489527 0.5 0
45491607 0.5 0
45493687 0.5 0
45495767 0.5 0
45497847 0.5 0
45499927 0.5 0
45502007 0.5 0
45504087 0.5 0
45506167 0.5 0
45508247 0.5 0
45510327 0.5 0
45512407 0.5 0
45514487 0.5 0
45516567 0.5 0
45518647 0.5 0
45520727 0.5 0
45522807 0.5 0
45524887 0.5 0
45526967 0.5 0
45529047 0.5 0
45531127 0.5 0
45533207 0.5 0
45535287 0.5 0
45537367 0.5 0
45539447 0.5 0
45541527 0.5 0
45543607 0.5 0
45545687 0.5 0
45547767 0.5 0
45549847 0.5 0
45551927 0.5 0
45554007 0.5 0
45556087 0.5 0
45558167 0.5 0
45560247 0.5 0
45562327 0.5 0
45564407 0.5 0
45566487 0.5 0
45568567 0.5 0
45570647 0.5 0
45572727 0.5 0
45574807 0.5 0
45576887 0.5 0
45578967 0.5 0
45581047 0.5 0
45583127 0.5 0
45585207 0.5 0
45587287 0.5 0
45589367 0.5 0
45591447 0.5 0
45593527 0.5 0
45595607 0.5 0
45597687 0.5 0
45599767 0.5 0
45601847 0.5 0
45603927 0.5 0
45606007 0.5 0
45608087 0.5 0
45610167 0.5 0
45612247 0.5 0
45614327 0.5 0
45616407 0.5 0
45618487 0.5 0
45620567 0.5 0
45622647 0.5 0
45624727 0.5 0
45626806 0.5 0
45628886 0.5 0
45630966 0.5 0
45633046 0.5 0
45635126 0.5 0
45637206 0.5 0
45639286 0.5 0
45641366 0.5 0
45643446 0.5 0
45645526 0.5 0
45647606 0.5 0
45649686 0.5 0
45651766 0.5 0
45653846 0.5 0
45655926 0.5 0
45658006 0.5 0
45660086 0.5 0
45662166 0.5 0
45664246 0.5 0
45666326 0.5 0
45668406 0.5 0
45670486 0.5 0
45672566 0.5 0
45674646 0.5 0
45676726 0.5 0
45678806 0.5 0
45680886 0.5 0
45682966 0.5 0
45685046 0.5 0
45687126 0.5 0
45689206 0.5 0
45691286 0.5 0
45693366 0.5 0
45695446 0.5 0
45697526 0.5 0
45699606 0.5 0
45701686 0.5 0
45703766 0.5 0
45705846 0.5 0
45707926 0.5 0
45710006 0.5 0
45712086 0.5 0
45714166 0.5 0
45716246 0.5 0
45718326 0.5 0
45720406 0.5 0
45722486 0.5 0
45724566 0.5 0
45726646 0.5 0
45728726 0.5 0
45730806 0.5 0
45732886 0.5 0
45734966 0.5 0
45737046 0.5 0
45739126 0.5 0
45741206 0.5 0
45743286 0.5 0
45745366 0.5 0
45747446 0.5 0
45749526 0.5 0
45751606 0.5 0
45753686 0.5 0
45755766 0.5 0
45757846 0.5 0
45759926 0.5 0
45762006 0.5 0
45764086 0.5 0
45766166 0.5 0
45768246 0.5 0
45770326 0.5 0
45772406 0.5 0
45774486 0.5 0
45776566 0.5 0
45778646 0.5 0
45780726 0.5 0
45782806 0.5 0
45784886 0.5 0
45786966 0.5 0
45789046 0.5 0
45791126 0.5 0
45793206 0.5 0
45795286 0.5 0
45797366 0.5 0
45799446 0.5 0
45801526 0.5 0
45803606 0.5 0
45805686 0.5 0
45807766 0.5 0
45809846 0.5 0
45811926 0.5 0
45814006 0.5 0
45816086 0.5 0
45818166 0.5 0
45820246 0.5 0
45822326 0.5 0
45824406 0.5 0
45826486 0.5 0
45828566 0.5 0
45830646 0.5 0
45832726 0.5 0
45834806 0.5 0
45836886 0.5 0
45838966 0.5 0
45841046 0.5 0
45843126 0.5 0
45845206 0.5 0
45847286 0.5 0
45849366 0.5 0
45851446 0.5 0
45853526 0.5 0
45855606 0.5 0
45857686 0.5 0
45859766 0.5 0
45861846 0.5 0
45863926 0.5 0
45866006 0.5 0
45868086 0.5 0
45870166 0.5 0
45872246 0.5 0
45874326 0.5 0
45876406 0.5 0
45878486 0.5 0
45880566 0.5 0
45882646 0.5 0
45884726 0.5 0
45886806 0.5 0
45888886 0.5 0
45890966 0.5 0
45893046 0.5 0
45895126 0.5 0
45897206 0.5 0
45899286 0.5 0
45901366 0.5 0
45903446 0.5 0
45905526 0.5 0
45907606 0.5 0
45909686 0.5 0
45911766 0.5 0
45913846 0.5 0
45915926 0.5 0
45918006 0.5 0
45920086 0.5 0
45922166 0.5 0
45924246 0.5 0
45926326 0.5 0
45928406 0.5 0
45930486 0.5 0
45932566 0.5 0
45934646 0.5 0
45936726 0.5 0
45938806 0.5 0
45940886 0.5 0
45942966 0.5 0
45945046 0.5 0
45947126 0.5 0
45949206 0.5 0
45951286 0.5 0
45953366 0.5 0
45955446 0.5 0
45957526 0.5 0
45959606 0.5 0
45961686 0.5 0
45963766 0.5 0
45965846 0.5 0
45967926 0.5 0
45970006 0.5 0
45972086 0.5 0
45974166 0.5 0
45976246 0.5 0
45978326 0.5 0
45980406 0.5 0
45982486 0.5 0
45984566 0.5 0
45986646 0.5 0
45988726 0.5 0
45990806 0.5 0
45992886 0.5 0
45994966 0.5 0
45997046 0.5 0
45999126 0.5 0
46001206 0.5 0
46003286 0.5 0
46005366 0.5 0
46007446 0.5 0
46009526 0.5 0
46011606 0.5 0
46013686 0.5 0
46015766 0.5 0
46017846 0.5 0
46019926 0.5 0
46022006 0.5 0
46024086 0.5 0
46026166 0.5 0
46028246 0.5 0
46030326 0.5 0
46032406 0.5 0
46034486 0.5 0
46036566 0.5 0
46038646 0.5 0
46040726 0.5 0
46042806 0.5 0
46044886 0.5 0
46046966 0.5 0
46049046 0.5 0
46051126 0.5 0
46053206 0.5 0
46055286 0.5 0
46057366 0.5 0
46059446 0.5 0
46061526 0.5 0
46063606 0.5 0
46065686 0.5 0
46067766 0.5 0
46069846 0.5 0
46071926 0.5 0
46074006 0.5 0
46076086 0.5 0
46078166 0.5 0
46080246 0.5 0
46082326 0.5 0
46084406 0.5 0
46086486 0.5 0
46088566 0.5 0
46090646 0.5 0
46092726 0.5 0
46094806 0.5 0
46096886 0.5 0
46098966 0.5 0
46101046 0.5 0
46103126 0.5 0
46105206 0.5 0
46107286 0.5 0
46109366 0.5 0
46111446 0.5 0
46113526 0.5 0
46115606 0.5 0
46117686 0.5 0
46119766 0.5 0
46121846 0.5 0
46123926 0.5 0
46126006 0.5 0
46128086 0.5 0
46130166 0.5 0
46132246 0.5 0
46134326 0.5 0
46136406 0.5 0
46138486 0.5 0
46140566 0.5 0
46142646 0.5 0
46144726 0.5 0
46146806 0.5 0
46148886 0.5 0
46150966 0.5 0
46153046 0.5 0
46155126 0.5 0
46157206 0.5 0
46159286 0.5 0
46161366 0.5 0
46163446 0.5 0
46165526 0.5 0
46167606 0.5 0
46169686 0.5 0
46171766 0.5 0
46173846 0.5 0
46175926 0.5 0
46178006 0.5 0
46180086 0.5 0
46182166 0.5 0
46184246 0.5 0
46186326 0.5 0
46188406 0.5 0
46190486 0.5 0
46192566 0.5 0
46194646 0.5 0
46196726 0.5 0
46198806 0.5 0
46200886 0.5 0
46202966 0.5 0
46205046 0.5 0
46207126 0.5 0
46209206 0.5 0
46211286 0.5 0
46213366 0.5 0
46215446 0.5 0
46217526 0.5 0
46219606 0.5 0
46221686 0.5 0
46223766 0.5 0
46225846 0.5 0
46227926 0.5 0
46230006 0.5 0
46232086 0.5 0
46234166 0.5 0
46236246 0.5 0
46238326 0.5 0
46240406 0.5 0
46242486 0.5 0
46244566 0.5 0
46246646 0.5 0
46248726 0.5 0
46250805 0.5 0
46252885 0.5 0
46254965 0.5 0
46257045 0.5 0
46259125 0.5 0
46261205 0.5 0
46263285 0.5 0
46265365 0.5 0
46267445 0.5 0
46269525 0.5 0
46271605 0.5 0
46273685 0.5 0
46275765 0.5 0
46277845 0.5 0
46279925 0.5 0
46282005 0.5 0
46284085 0.5 0
46286165 0.5 0
46288245 0.5 0
46290325 0.5 0
46292405 0.5 0
46294485 0.5 0
46296565 0.5 0
46298645 0.5 0
46300725 0.5 0
46302805 0.5 0
46304885 0.5 0
46306965 0.5 0
46309045 0.5 0
46311125 0.5 0
46313205 0.5 0
46315285 0.5 0
46317365 0.5 0
46319445 0.5 0
46321525 0.5 0
46323605 0.5 0
46325685 0.5 0
46327765 0.5 0
46329845 0.5 0
46331925 0.5 0
46334005 0.5 0
46336085 0.5 0
46338165 0.5 0
46340245 0.5 0
46342325 0.5 0
46344405 0.5 0
46346485 0.5 0
46348565 0.5 0
46350645 0.5 0
46352725 0.5 0
46354805 0.5 0
46356885 0.5 0
46358965 0.5 0
46361045 0.5 0
46363125 0.5 0
46365205 0.5 0
46367285 0.5 0
46369365 0.5 0
46371445 0.5 0
46373525 0.5 0
46375605 0.5 0
46377685 0.5 0
46379765 0.5 0
46381845 0.5 0
46383925 0.5 0
46386005 0.5 0
46388085 0.5 0
46390165 0.5 0
46392245 0.5 0
46394325 0.5 0
46396405 0.5 0
46398485 0.5 0
46400565 0.5 0
46402645 0.5 0
46404725 0.5 0
46406805 0.5 0
46408885 0.5 0
46410965 0.5 0
46413045 0.5 0
46415125 0.5 0
46417205 0.5 0
46419285 0.5 0
46421365 0.5 0
46423445 0.5 0
46425525 0.5 0
46427605 0.5 0
46429685 0.5 0
46431765 0.5 0
46433845 0.5 0
46435925 0.5 0
46438005 0.5 0
46440085 0.5 0
46442165 0.5 0
46444245 0.5 0
46446325 0.5 0
46448405 0.5 0
46450485 0.5 0
46452565 0.5 0
46454645 0.5 0
46456725 0.5 0
46458805 0.5 0
46460885 0.5 0
46462965 0.5 0
46465045 0.5 0
46467125 0.5 0
46469205 0.5 0
46471285 0.5 0
46473365 0.5 0
46475445 0.5 0
46477525 0.5 0
46479605 0.5 0
46481685 0.5 0
46483765 0.5 0
46485845 0.5 0
46487925 0.5 0
46490005 0.5 0
46492085 0.5 0
46494165 0.5 0
46496245 0.5 0
46498325 0.5 0
46500405 0.5 0
46502485 0.5 0
46504565 0.5 0
46506645 0.5 0
46508725 0.5 0
46510805 0.5 0
46512885 0.5 0
46514965 0.5 0
46517045 0.5 0
46519125 0.5 0
46521205 0.5 0
46523285 0.5 0
46525365 0.5 0
46527445 0.5 0
46529525 0.5 0
46531605 0.5 0
46533685 0.5 0
46535765 0.5 0
46537845 0.5 0
46539925 0.5 0
46542005 0.5 0
46544085 0.5 0
46546165 0.5 0
46548245 0.5 0
46550325 0.5 0
46552405 0.5 0
46554485 0.5 0
46556565 0.5 0
46558645 0.5 0
46560725 0.5 0
46562805 0.5 0
46564885 0.5 0
46566965 0.5 0
46569045 0.5 0
46571125 0.5 0
46573205 0.5 0
46575285 0.5 0
46577365 0.5 0
46579445 0.5 0
46581525 0.5 0
46583605 0.5 0
46585685 0.5 0
46587765 0.5 0
46589845 0.5 0
46591925 0.5 0
46594005 0.5 0
46596085 0.5 0
46598165 0.5 0
46600245 0.5 0
46602325 0.5 0
46604405 0.5 0
46606485 0.5 0
46608565 0.5 0
46610645 0.5 0
46612725 0.5 0
46614805 0.5 0
46616885 0.5 0
46618965 0.5 0
46621045 0.5 0
46623125 0.5 0
46625205 0.5 0
46627285 0.5 0
46629365 0.5 0
46631445 0.5 0
46633525 0.5 0
46635605 0.5 0
46637685 0.5 0
46639765 0.5 0
46641845 0.5 0
46643925 0.5 0
46646005 0.5 0
46648085 0.5 0
46650165 0.5 0
46652245 0.5 0
46654325 0.5 0
46656405 0.5 0
46658485 0.5 0
46660565 0.5 0
46662645 0.5 0
46664725 0.5 0
46666805 0.5 0
46668885 0.5 0
46670965 0.5 0
46673045 0.5 0
46675125 0.5 0
46677205 0.5 0
46679285 0.5 0
46681365 0.5 0
46683445 0.5 0
46685525 0.5 0
46687605 0.5 0
46689685 0.5 0
46691765 0.5 0
46693845 0.5 0
46695925 0.5 0
46698005 0.5 0
46700085 0.5 0
46702165 0.5 0
46704245 0.5 0
46706325 0.5 0
46708405 0.5 0
46710485 0.5 0
46712565 0.5 0
46714645 0.5 0
46716725 0.5 0
46718805 0.5 0
46720885 0.5 0
46722965 0.5 0
46725045 0.5 0
46727125 0.5 0
46729205 0.5 0
46731285 0.5 0
46733365 0.5 0
46735445 0.5 0
46737525 0.5 0
46739605 0.5 0
46741685 0.5 0
46743765 0.5 0
46745845 0.5 0
46747925 0.5 0
46750005 0.5 0
46752085 0.5 0
46754165 0.5 0
46756245 0.5 0
46758325 0.5 0
46760405 0.5 0
46762485 0.5 0
46764565 0.5 0
46766645 0.5 0
46768725 0.5 0
46770805 0.5 0
46772885 0.5 0
46774965 0.5 0
46777045 0.5 0
46779125 0.5 0
46781205 0.5 0
46783285 0.5 0
46785365 0.5 0
46787445 0.5 0
46789525 0.5 0
46791605 0.5 0
46793685 0.5 0
46795765 0.5 0
46797845 0.5 0
46799925 0.5 0
46802005 0.5 0
46804085 0.5 0
46806165 0.5 0
46808245 0.5 0
46810325 0.5 0
46812405 0.5 0
46814485 0.5 0
46816565 0.5 0
46818645 0.5 0
46820725 0.5 0
46822805 0.5 0
46824885 0.5 0
46826965 0.5 0
46829045 0.5 0
46831125 0.5 0
46833205 0.5 0
46835285 0.5 0
46837365 0.5 0
46839445 0.5 0
46841525 0.5 0
46843605 0.5 0
46845685 0.5 0
46847765 0.5 0
46849845 0.5 0
46851925 0.5 0
46854005 0.5 0
46856085 0.5 0
46858165 0.5 0
46860245 0.5 0
46862325 0.5 0
46864405 0.5 0
46866485 0.5 0
46868565 0.5 0
46870645 0.5 0
46872725 0.5 0
46874805 0.5 0
46876884 0.5 0
46878964 0.5 0
46881044 0.5 0
46883124 0.5 0
46885204 0.5 0
46887284 0.5 0
46889364 0.5 0
46891444 0.5 0
46893524 0.5 0
46895604 0.5 0
46897684 0.5 0
46899764 0.5 0
46901844 0.5 0
46903924 0.5 0
46906004 0.5 0
46908084 0.5 0
46910164 0.5 0
46912244 0.5 0
46914324 0.5 0
46916404 0.5 0
46918484 0.5 0
46920564 0.5 0
46922644 0.5 0
46924724 0.5 0
46926804 0.5 0
46928884 0.5 0
46930964 0.5 0
46933044 0.5 0
46935124 0.5 0
46937204 0.5 0
46939284 0.5 0
46941364 0.5 0
46943444 0.5 0
46945524 0.5 0
46947604 0.5 0
46949684 0.5 0
46951764 0.5 0
46953844 0.5 0
46955924 0.5 0
46958004 0.5 0
46960084 0.5 0
46962164 0.5 0
46964244 0.5 0
46966324 0.5 0
46968404 0.5 0
46970484 0.5 0
46972564 0.5 0
46974644 0.5 0
46976724 0.5 0
46978804 0.5 0
46980884 0.5 0
46982964 0.5 0
46985044 0.5 0
46987124 0.5 0
46989204 0.5 0
46991284 0.5 0
46993364 0.5 0
46995444 0.5 0
46997524 0.5 0
46999604 0.5 0
47001684 0.5 0
47003764 0.5 0
47005844 0.5 0
47007924 0.5 0
47010004 0.5 0
47012084 0.5 0
47014164 0.5 0
47016244 0.5 0
47018324 0.5 0
47020404 0.5 0
47022484 0.5 0
47024564 0.5 0
47026644 0.5 0
47028724 0.5 0
47030804 0.5 0
47032884 0.5 0
47034964 0.5 0
47037044 0.5 0
47039124 0.5 0
47041204 0.5 0
47043284 0.5 0
47045364 0.5 0
47047444 0.5 0
47049524 0.5 0
47051604 0.5 0
47053684 0.5 0
47055764 0.5 0
47057844 0.5 0
47059924 0.5 0
47062004 0.5 0
47064084 0.5 0
47066164 0.5 0
47068244 0.5 0
47070324 0.5 0
47072404 0.5 0
47074484 0.5 0
47076564 0.5 0
47078644 0.5 0
47080724 0.5 0
47082804 0.5 0
47084884 0.5 0
47086964 0.5 0
47089044 0.5 0
47091124 0.5 0
47093204 0.5 0
47095284 0.5 0
47097364 0.5 0
47099444 0.5 0
47101524 0.5 0
47103604 0.5 0
47105684 0.5 0
47107764 0.5 0
47109844 0.5 0
47111924 0.5 0
47114004 0.5 0
47116084 0.5 0
47118164 0.5 0
47120244 0.5 0
47122324 0.5 0
47124404 0.5 0
47126484 0.5 0
47128564 0.5 0
47130644 0.5 0
47132724 0.5 0
47134804 0.5 0
47136884 0.5 0
47138964 0.5 0
47141044 0.5 0
47143124 0.5 0
47145204 0.5 0
47147284 0.5 0
47149364 0.5 0
47151444 0.5 0
47153524 0.5 0
47155604 0.5 0
47157684 0.5 0
47159764 0.5 0
47161844 0.5 0
47163924 0.5 0
47166004 0.5 0
47168084 0.5 0
47170164 0.5 0
47172244 0.5 0
47174324 0.5 0
47176404 0.5 0
47178484 0.5 0
47180564 0.5 0
47182644 0.5 0
47184724 0.5 0
47186804 0.5 0
47188884 0.5 0
47190964 0.5 0
47193044 0.5 0
47195124 0.5 0
47197204 0.5 0
47199284 0.5 0
47201364 0.5 0
47203444 0.5 0
47205524 0.5 0
47207604 0.5 0
47209684 0.5 0
47211764 0.5 0
47213844 0.5 0
47215924 0.5 0
47218004 0.5 0
47220084 0.5 0
47222164 0.5 0
47224244 0.5 0
47226324 0.5 0
47228404 0.5 0
47230484 0.5 0
47232564 0.5 0
47234644 0.5 0
47236724 0.5 0
47238804 0.5 0
47240884 0.5 0
47242964 0.5 0
47245044 0.5 0
47247124 0.5 0
47249204 0.5 0
47251284 0.5 0
47253364 0.5 0
47255444 0.5 0
47257524 0.5 0
47259604 0.5 0
47261684 0.5 0
47263764 0.5 0
47265844 0.5 0
47267924 0.5 0
47270004 0.5 0
47272084 0.5 0
47274164 0.5 0
47276244 0.5 0
47278324 0.5 0
47280404 0.5 0
47282484 0.5 0
47284564 0.5 0
47286644 0.5 0
47288724 0.5 0
47290804 0.5 0
47292884 0.5 0
47294964 0.5 0
47297044 0.5 0
47299124 0.5 0
47301204 0.5 0
47303284 0.5 0
47305364 0.5 0
47307444 0.5 0
47309524 0.5 0
47311604 0.5 0
47313684 0.5 0
47315764 0.5 0
47317844 0.5 0
47319924 0.5 0
47322004 0.5 0
47324084 0.5 0
47326164 0.5 0
47328244 0.5 0
47330324 0.5 0
47332404 0.5 0
47334484 0.5 0
47336564 0.5 0
47338644 0.5 0
47340724 0.5 0
47342804 0.5 0
47344884 0.5 0
47346964 0.5 0
47349044 0.5 0
47351124 0.5 0
47353204 0.5 0
47355284 0.5 0
47357364 0.5 0
47359444 0.5 0
47361524 0.5 0
47363604 0.5 0
47365684 0.5 0
47367764 0.5 0
47369844 0.5 0
47371924 0.5 0
47374004 0.5 0
47376084 0.5 0
47378164 0.5 0
47380244 0.5 0
47382324 0.5 0
47384404 0.5 0
47386484 0.5 0
47388564 0.5 0
47390644 0.5 0
47392724 0.5 0
47394804 0.5 0
47396884 0.5 0
47398964 0.5 0
47401044 0.5 0
47403124 0.5 0
47405204 0.5 0
47407284 0.5 0
47409364 0.5 0
47411444 0.5 0
47413524 0.5 0
47415604 0.5 0
47417684 0.5 0
47419764 0.5 0
47421844 0.5 0
47423924 0.5 0
47426004 0.5 0
47428084 0.5 0
47430164 0.5 0
47432244 0.5 0
47434324 0.5 0
47436404 0.5 0
47438484 0.5 0
47440564 0.5 0
47442644 0.5 0
47444724 0.5 0
47446804 0.5 0
47448884 0.5 0
47450964 0.5 0
47453044 0.5 0
47455124 0.5 0
47457204 0.5 0
47459284 0.5 0
47461364 0.5 0
47463444 0.5 0
47465524 0.5 0
47467604 0.5 0
47469684 0.5 0
47471764 0.5 0
47473844 0.5 0
47475924 0.5 0
47478004 0.5 0
47480084 0.5 0
47482164 0.5 0
47484244 0.5 0
47486324 0.5 0
47488404 0.5 0
47490484 0.5 0
47492564 0.5 0
47494644 0.5 0
47496724 0.5 0
47498804 0.5 0
47500883 0.5 0
47502963 0.5 0
47505043 0.5 0
47507123 0.5 0
47509203 0.5 0
47511283 0.5 0
47513363 0.5 0
47515443 0.5 0
47517523 0.5 0
47519603 0.5 0
47521683 0.5 0
47523763 0.5 0
47525843 0.5 0
47527923 0.5 0
47530003 0.5 0
47532083 0.5 0
47534163 0.5 0
47536243 0.5 0
47538323 0.5 0
47540403 0.5 0
47542483 0.5 0
47544563 0.5 0
47546643 0.5 0
47548723 0.5 0
47550803 0.5 0
47552883 0.5 0
47554963 0.5 0
47557043 0.5 0
47559123 0.5 0
47561203 0.5 0
47563283 0.5 0
47565363 0.5 0
47567443 0.5 0
47569523 0.5 0
47571603 0.5 0
47573683 0.5 0
47575763 0.5 0
47577843 0.5 0
47579923 0.5 0
47582003 0.5 0
47584083 0.5 0
47586163 0.5 0
47588243 0.5 0
47590323 0.5 0
47592403 0.5 0
47594483 0.5 0
47596563 0.5 0
47598643 0.5 0
47600723 0.5 0
47602803 0.5 0
47604883 0.5 0
47606963 0.5 0
47609043 0.5 0
47611123 0.5 0
47613203 0.5 0
47615283 0.5 0
47617363 0.5 0
47619443 0.5 0
47621523 0.5 0
47623603 0.5 0
47625683 0.5 0
47627763 0.5 0
47629843 0.5 0
47631923 0.5 0
47634003 0.5 0
47636083 0.5 0
47638163 0.5 0
47640243 0.5 0
47642323 0.5 0
47644403 0.5 0
47646483 0.5 0
47648563 0.5 0
47650643 0.5 0
47652723 0.5 0
47654803 0.5 0
47656883 0.5 0
47658963 0.5 0
47661043 0.5 0
47663123 0.5 0
47665203 0.5 0
47667283 0.5 0
47669363 0.5 0
47671443 0.5 0
47673523 0.5 0
47675603 0.5 0
47677683 0.5 0
47679763 0.5 0
47681843 0.5 0
47683923 0.5 0
47686003 0.5 0
47688083 0.5 0
47690163 0.5 0
47692243 0.5 0
47694323 0.5 0
47696403 0.5 0
47698483 0.5 0
47700563 0.5 0
47702643 0.5 0
47704723 0.5 0
47706803 0.5 0
47708883 0.5 0
47710963 0.5 0
47713043 0.5 0
47715123 0.5 0
47717203 0.5 0
47719283 0.5 0
47721363 0.5 0
47723443 0.5 0
47725523 0.5 0
47727603 0.5 0
47729683 0.5 0
47731763 0.5 0
47733843 0.5 0
47735923 0.5 0
47738003 0.5 0
47740083 0.5 0
47742163 0.5 0
47744243 0.5 0
47746323 0.5 0
47748403 0.5 0
47750483 0.5 0
47752563 0.5 0
47754643 0.5 0
47756723 0.5 0
47758803 0.5 0
47760883 0.5 0
47762963 0.5 0
47765043 0.5 0
47767123 0.5 0
47769203 0.5 0
47771283 0.5 0
47773363 0.5 0
47775443 0.5 0
47777523 0.5 0
47779603 0.5 0
47781683 0.5 0
47783763 0.5 0
47785843 0.5 0
47787923 0.5 0
47790003 0.5 0
47792083 0.5 0
47794163 0.5 0
47796243 0.5 0
47798323 0.5 0
47800403 0.5 0
47802483 0.5 0
47804563 0.5 0
47806643 0.5 0
47808723 0.5 0
47810803 0.5 0
47812883 0.6504643845439297 0
47814963 0.7603424605163815 0
47817043 0.7999956824889773 0
47819123 0.7587279783798668 0
47821203 0.6476709111704532 0
47823283 0.4967810477417756 0
47825363 0.34675946546830394 0
47827443 0.238073031303226 0
47829523 0.20003885685357176 0
47831603 0.24291629183292351 0
47833683 0.35513956396832613 0
47835763 0.5064375339094661 0
47837843 0.6559990415078342 0
47839923 0.7634813204921824 0
47842003 0.7998920684379413 0
47844083 0.7554098391874423 0
47846163 0.6420332827054611 0
47848243 0.49034462561058867 0
47850323 0.34126041212228486 0
47852403 0.23499466305426553 0
47854483 0.20021153368371908 0
47856563 0.24629343584181546 0
47858643 0.360810223310111 0
